Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
Courtyard Management Corp. dba Courtyard New York Manhattan/Soho (181 Varick St.),2020-03-20,2020-06-04,2020-06-04,"181 Varick Street  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,504,36,36
Courtyard Management Corp. dba Courtyard Poughkeepsie,2020-03-13,2020-06-05,2020-06-05,"2641 South Rd  Poughkeepsie, NY, 12601",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,501,29,29
Courtyard Management Corp. dba Courtyard Rye,2020-03-21,2020-06-10,2020-06-10,"631 Midland Ave  Rye, NY, 10580",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,462,35,35
Courtyard Management Corporation dba Courtyard by Marriott New York Manhattan-Herald Square,2020-09-24,2020-05-26,2020-05-26,"8 Herald Square, 71 West 35th Street  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,549,59,59
Courtyard Management Corporation dba The Courtyard New York Manhattan-Fifth Avenue,2020-10-01,2020-06-02,2020-06-02,"3 East 40th Street  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,516,54,54
"CPS5, LLC (CPS Events at the Plaza)",2020-03-16,2020-05-04,2020-05-04,"770 5th Avenue  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,612,125,125
Crafted Hospitality,2020-03-15,2020-04-06,2020-04-06,"630 Old Country Road  Garden City, NY, 11530",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,949,,
Crafted Hospitality (3 NYC locations),2020-03-15,2020-04-06,2020-04-06,"43 East 19th Street  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,953,403,403
"Crescent Duck Farm, Inc.",2020-03-31,2020-04-03,2020-04-03,"10 Edgar Ave., P.O. Box 500  Aquebogue, NY, 11931",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,005",46,46
"Crescent Hotels & Resorts LLC, dba Marriott Syracuse Downtown",2020-03-17,2020-04-24,2020-04-24,"100 E. Onondaga St.  Syracuse, NY, 13202",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,679,142,142
"Crescent Hotels & Resorts, LLC (at Aliz Times Square)",2020-03-17,2020-05-05,2020-05-05,"310 West 40th Street  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,608,19,19
"Crescent Hotels & Resorts, LLC (at Hyatt Centric 39th and 5th)",2020-03-23,2020-05-12,2020-05-12,"16 E 39th St.  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,588,8,8
"Crescent Hotels & Resorts, LLC (at the Crowne Plaza JFK Airport)",2020-03-23,2020-05-06,2020-05-06,"138- 10 135th Avenue  Jamaica, NY, 11436",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,605,30,30
"Crescent Hotels & Resorts, LLC (Holiday Inn)",2020-03-23,2020-03-24,2020-03-24,"99 Washington St.  New York, NY, 10006",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,435",41,41
"Crescent Hotels & Resorts, LLC dba Hyatt Herald Square",2020-03-14,2020-04-22,2020-04-22,"30 West 31st Street  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,695,21,21
"Crest Hollow Country Club dba Crest Hollow Club at Woodbury, Inc.",2020-03-23,2020-03-25,2020-03-25,"8325 Jericho Tpke.  Woodbury, NY, 11797",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,357",287,287
"Crest Logistics, LLC",2020-05-15,2020-05-11,2020-05-11,"105 Rotterdam Industrial Park  Rotterdam, NY, 12306",Schenectady,,N/A,Unforeseeable business circumstances prompted by COVID 19,593,171,171
Crestline Hotels & Resorts dba Courtyard Syracuse Downtown at Armory Square and Residence In Syracuse Downtown,2020-03-25,2020-04-07,2020-04-07,"300 West Fayette Street  Syracuse, NY, 13202",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,931,36,36
Crestline Hotels & Resorts Hilton Garden Inn Islip/MacArthur Airport,2020-03-27,2020-04-07,2020-04-07,"3485 Veterans Memorial Highway  Ronkonkoma, NY, 11779",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,937,34,34
"Cross County Apple, LLC",2020-03-17,2020-03-25,2020-03-25,"1010 Mall Walk West  Yonkers, NY, 10704",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,421",48,48
"Crossroads Apple, LLC",2020-03-17,2020-03-25,2020-03-25,"395 Tarrytown Road  White Plains, NY, 10607",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,422",38,38
"Crosstex International, Inc. (Cantel) (Phase 4) (Ranick Rd)",2020-04-30,2020-02-04,2020-02-04,"10 Ranick Road  Hauppauge, NY, 11788",Suffolk,,N/A,Restructuring which will involve the relocation of certain operations from Crosstex s Long Island location to Rush NY,4,9,9
"Crosstex International, Inc. (Cantel) (Phase 5) (Ranick Rd)",2020-06-30,2020-04-01,2020-04-01,"10 Ranick Road  Hauppauge, NY, 11788",Suffolk,,N/A,Restructuring which will involve the relocation of certain operations from Crosstex s Long Island location to Rush NY,2,2,2
"Crosstex International, Inc. (Cantel) (Phase 6) (Ranick Rd)",2020-07-29,2020-04-30,2020-04-30,"10 Ranick Road  Hauppauge, NY, 11788",Suffolk,,N/A,Restructuring which will involve the relocation of certain operations from Crosstex s Long Island location to Rush NY,1,1,1
"Crosstex International, Inc. (Cantel) (Ranick Rd)",2020-05-30,2020-02-26,2020-02-26,"10 Ranick Road  Hauppauge, NY, 11788",Suffolk,,N/A,Restructuring which will involve the relocation of certain operations from Crosstex s Long Island location to Rush NY,3,2,2
Crown Awards,2020-03-13,2020-03-23,2020-03-23,"9 Skyline Drive  Hawthorne, NY, 10532",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,531",282,282
Crowne Plaza HY36 Midtown Manhattan,2020-03-25,2020-03-19,2020-03-19,"320 W. 36th Street  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,643",55,55
Crowne Plaza Times Square Hotel,2020-03-20,2020-05-07,2020-05-07,"1605 Broadway  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,599,396,396
CRST dba Installs LLC,2020-03-22,2020-03-25,2020-03-25,"241 Main Street  Buffalo, NY, 14203",Erie,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,340",179,179
"Crystal Run Health Plan, LLC",2021-01-08,2020-10-06,2020-10-06,"109 Rykowski Lane  Middletown, NY, 10941",Orange,,N/A,Economic,16,4,4
"Crystal Run Health Plan, LLC",2020-10-30,2020-08-03,2020-08-03,"109 Rykowski Lane  Middletown, NY, 10941",Orange,,N/A,Economic,26,1,1
"Crystal Run Health Plan, LLC  (Phase 4)",2020-04-16,2020-01-17,2020-01-17,"109 Rykowski Lane  Middletown, NY, 10941",Orange,,N/A,Economic,154,1,1
"Crystal Run Health Plan, LLC (Phase 5)",2020-09-30,2020-06-29,2020-06-29,"109 Rykowski Lane  Middletown, NY, 10941",Orange,,N/A,Economic,36,1,1
"Crystal Run Healthcare, (including Crystal Run Ambulatory Surgery Center of Middletown, LLC)",2020-04-20,2020-05-04,2020-05-04,"95 Crystal Run Road  Middletown, NY, 10941",Orange,,N/A,Unforeseeable business circumstances prompted by COVID 19,618,53,53
"Crystal Run Healthcare, (including Crystal Run Transformation Services, LLC and Crystal Run Healthcare Physicians LLP)",2020-04-13,2020-04-27,2020-04-27,"109 Rykowski Lane  Middletown, NY, 10941",Orange,,N/A,Unforeseeable business circumstances prompted by COVID 19,673,422,422
"CSM Sport and Entertainment, Inc.",2020-04-03,2020-03-31,2020-03-31,"440 Ninth Ave., 17th Floor  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,107",45,45
Culinart Group (at Deutsche Bank),2020-03-16,2020-07-27,2020-07-27,"60 Wall St.  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,268,34,34
CulinArt Group (at United Nations),2020-03-01,2020-07-20,2020-07-20,"United Nations  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,283,88,88
Cup of Nachos LLC dba OXOMOCO,2020-03-16,2020-03-25,2020-03-25,"128 Greenpoint Ave.  Brooklyn, NY, 11222",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,345",52,52
"Curry Ya 45, Inc. dba Curry-Ya",2020-03-17,2020-03-20,2020-03-20,"844 Second Ave.  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,573",2,2
CUT by Wolfgang Puck,2020-03-29,2020-03-18,2020-03-18,"Four Seasons Hotel, 99 Church St.  New York, NY, 10007",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,703",74,74
Cutler (4 sites),2020-03-17,2020-03-20,2020-03-20,"4 NYC locations  New York/Brooklyn, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,574",,
"CVS Health (CVS Pharmacy, Inc.) (45 South Service Rd., Plainview)",2020-10-23,2020-07-21,2020-07-21,"45 South Service Rd  Plainview, NY, 11803",Nassau,,N/A,Opening up facilities in Maspeth and Albany New York,1,74,74
CW SSS LLC,2020-03-23,2020-04-17,2020-04-17,"181 Front Street  New York, NY, 10038",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,754,16,16
Daily Provisions LLC dba Daily Provisions,2020-03-18,2020-03-31,2020-03-31,"103 East 19th Street  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,108",41,41
"Danford F&B LLC dba Danford's Hotel, Marina & Spa",2020-03-17,2020-03-19,2020-03-19,"25 East Broadway  Port Jefferson, NY, 11777",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,678",149,149
Danish San Juan LLC (Broadway Theatre),2020-03-12,2020-06-19,2020-06-19,"1681 Broadway  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,387,111,111
"Darden Restaurants, Inc. (through its subsidiary GMRI, Inc.) (at Olive Garden)",2021-01-27,2020-10-28,2020-10-28,"4 NYC sites  New York, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,49,265,265
"Darden Restaurants, Inc. (through its subsidiary GMRI, Inc.) (at Seasons 52)",2021-01-27,2020-10-28,2020-10-28,"630 Old Country Rd., Suite LL02  Garden City, NY, 11530",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,47,27,27
"Darden Restaurants, Inc. (through its subsidiary GMRI, Inc.) (at The Capital Grille) Long Island",2021-01-27,2020-10-28,2020-10-28,"630 Old Country Rd.  Garden City, NY, 11530",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,48,53,53
"Darden Restaurants, Inc. (through its subsidiary GMRI, Inc.) (at The Capital Grille) NYC",2021-01-27,2020-10-28,2020-10-28,"3 NYC sites  New York, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,50,164,164
"Darden Restaurants, Inc. d/b/a Olive Garden",2020-05-04,2020-05-01,2020-05-01,"100 W. 125th St.  New York, NY, 10027",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,622,,
Dave & Busters (Albany),2020-03-16,2020-09-08,2020-09-08,"	1 Crossgates Mall Road SPC L117  Albany, NY, 12203",Albany,,N/A,Unforeseeable business circumstances prompted by COVID 19,138,90,90
Dave & Busters (Buffalo),2020-03-16,2020-09-08,2020-09-08,"		1 Galleria Drive Suite #TH171  Buffalo, NY, 14225",Erie,,N/A,Unforeseeable business circumstances prompted by COVID 19,139,85,85
Dave & Busters (New York & Staten Island),2020-03-16,2020-09-08,2020-09-08,"Multiple locations in NYC  New York/Staten Island, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,143,256,256
Dave & Busters (Rochester),2020-03-16,2020-09-08,2020-09-08,"	1 Miracle Mile Drive  Rochester, NY, 14623",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,140,296,296
Dave & Busters (Syracuse),2020-03-16,2020-09-08,2020-09-08,"	306 Hiawatha Blvd West Space J307  Syracuse, NY, 13204",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,149,77,77
Dave & Busters (West Nyack & Pelham Manor),2020-03-16,2020-09-08,2020-09-08,"4661 Palisades Center Drive & 881 Pelham Parkway, Pelham Manor, New York 10803  West Nyack/ Pelham Manor, NY, 10994",Rockland,,N/A,Unforeseeable business circumstances prompted by COVID 19,150,211,211
"Dave & Busters (Westbury, Massapequa & Islandia)",2020-03-16,2020-09-08,2020-09-08,"Multiple locations in Long Island  Westbury, Massapequa & Islandia, NY, 11590",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,141,421,421
David Yurman Enterprises LLC,2020-04-01,2020-07-16,2020-07-16,"24 Vestry Street  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,287,283,283
Davidoff Hutcher & Citron LLP,2020-03-31,2020-03-31,2020-03-31,"605 Third Avenue  New York, NY, 10158",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,109",34,34
"Deconic Group, LLC",2020-04-15,2020-07-08,2020-07-08,"86 34th Street, Building #6, 3rd Floor, South ""D"" Section  Brooklyn, NY, 11232",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,318,107,107
"DeIorio Foods, Inc.",2020-03-29,2020-03-25,2020-03-25,"2220 Bleeker Street  Utica, NY, 13501",Oneida,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,403",64,64
Del Frisco's Grille of New York LLC dba Del Frisco's Grille - Brookfield Place,2020-04-13,2020-04-13,2020-04-13,"250 Vesey Street  New York, NY, 10007",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,831,69,69
Del Frisco's Grille of New York LLC dba Del Frisco's Grille - New York,2020-04-08,2020-04-08,2020-04-08,"60 Rockefeller Plaza, Suite H  New York, NY, 10020",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,898,101,101
Del Frisco's of New York LLC dba Del Frisco's - New York,2020-04-08,2020-04-08,2020-04-08,"1221 Avenue of the Americas  New York, NY, 10020",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,899,251,251
Del Posto,2020-03-16,2020-03-18,2020-03-18,"85 10th Avenue  New York, NY, 10011",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,704",163,163
"Delaware North Companies, Inc. (DN Syr LLC) (Syracuse)",2020-03-23,2020-06-30,2020-06-30,"1000 Col. Eileen Collins Blvd.  Syracuse, NY, 13212",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,344,54,54
"Delaware North Companies, Inc. (DNC Gaming Mgmt in Suffolk LLC)",2020-03-23,2020-06-30,2020-06-30,"3635 Express Drive North  Islandia, NY, 11749",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,349,24,24
"Delaware North Companies, Inc. (DNC P&R at Gideon Putnam, LLC)",2020-03-23,2020-06-30,2020-06-30,"24 Gideon Putnam Road  Saratoga Springs, NY, 12866",Saratoga,,N/A,Unforeseeable business circumstances prompted by COVID 19,348,114,114
"Delaware North Companies, Inc. (Finger Lakes Foodservice Inc. & Rochester Sportservice, Inc.)",2020-03-23,2020-06-30,2020-06-30,"Rte 96 and Beaver Creek Rd./One War Memorial Square  Farmington/Rochester, NY, 14425",Ontario,,N/A,Unforeseeable business circumstances prompted by COVID 19,345,352,352
"Delaware North Companies, Inc. (Several NYC sites)",2020-03-23,2020-06-30,2020-06-30,"  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,340,711,711
"Delaware North Companies, Inc. (Several Western Region sites)",2020-03-23,2020-06-30,2020-06-30,"  Buffalo, NY, 14075",Erie,,N/A,Unforeseeable business circumstances prompted by COVID 19,339,"1,383","1,383"
"Delicious Hospitality Group, LLC dba Delicious Hospitality Group",2020-03-18,2020-03-18,2020-03-18,"5 King Street Apt. 2E  New York, NY, 10012",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,705",7,7
Delmont Medical Care (Long Island),2020-06-01,2020-06-01,2020-06-01,"3 Long Island Locations  Freeport/Franklin Square/Westbury, NY, ",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,521,52,52
Delmont Medical Care (NYC),2020-06-01,2020-06-01,2020-06-01,"1624 Central Ave., 2nd Floor  Far Rockaway, NY, 11691",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,530,12,12
"Delta Air Lines, Inc.",2020-11-01,2020-07-01,2020-07-01,"LaGuardia and JFK International Airport, Terminal 4  Jamaica, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,338,,
"DFS Group L.P. (JFK Int'l Airport, Jamaica)",2020-04-20,2020-06-30,2020-06-30,"JFK International Airport  Jamaica, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,346,152,152
"DGA Security Systems, Inc.",2020-03-23,2020-04-01,2020-04-01,"429 West 53rd Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,065",32,32
DHG Management Company LLC dba The National Restaurant (at The Benjamin),2020-03-18,2020-05-27,2020-05-27,"125 E. 50th Street  New York, NY, 10022",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,539,89,89
DialAmerica,2020-03-20,2020-03-23,2020-03-23,"2250 Brighton Henrietta Town Line  Henrietta, NY, 14623",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,485",138,138
Diana Broadway LLC (Diana at The Longacre Theatre),2020-03-12,2020-06-18,2020-06-18,"2 NYC locations  New York, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,395,100,100
Dig Inn 1319 First Avenue LLC dba DIG  (multiple NYC sites),2020-03-18,2020-03-24,2020-03-24,"12 NYC sites  New York, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,436",273,273
Dig Inn Rye Ridge LLC aka DIG,2020-03-18,2020-03-24,2020-03-24,"112 South Ridge St.  Rye Brook, NY, 10573",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,466",7,7
Dime Community Bank,2021-01-29,2020-10-30,2020-10-30,"300 Cadman Plaza West, 8th floor  Brooklyn, NY, 11201",Kings,,N/A,Economic,10,92,92
DL1961 Premium Denim Inc.,2020-03-23,2020-03-23,2020-03-23,"121 Varick Street  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,494",40,40
